,text,label
2267,"Fehime Sultan 

Edward you really a stupid man, where are your sources that she had a girl who called Nemzade (1913-2000)

I often told you look like your self...there is nor sources in the Article Fehime Sultan that she had a daughter...

Here look this:

2) H.I.H. Princess Fahima Sultana. b. at the Dolma Bahche Palace, Constantinople, 2nd August 1875 (d/o Mail-i-Sharvat). Rcvd: the Nishan-i-Shafakat 1st class. m. (first) at the Yildiz Palace, 12th September 1901 (div. at Ortakoy, 4th November 1908) H.H. Damad 'Ali Ghalib Pasha (b. at Constantinople, 1871; d. at Tashvikaya, Istanbul, 26th June 1950), Vizier 1904, former husband of H.I.H. Princess Khadija Sultana - see above. m. (second) at the Ortakoy Palace, 5th June 1910 (morganatical) (div. 1927) Captain Mahmud Bey (b. at Constantinople, 1880; d. 19xx), late Imperial Ottoman Cavalry. She d. at Nice, France, 15th September 1929 (bur. Selimiye Camii, Damascus). 

http://web.archive.org/web/20020421155331/http://www.4dw.net/royalark/Turkey/turkey12.htm

Oh what a uncircumcised stupid Man you are ...",1
2268,"And Filll continues to delete messages on a talk page that he has NO BUSINESS deleting. None. If a post agrees with his factually inaccurate view of Evolution, it stays. If it disagrees, he removes it. 

Bias. Bias. Bias. Bias. Bias. Bias. Bias.",0
2269,! ROBBIE MONCINO LIKES THESE KIND OF PEOPLE ESPICALLY LITTLE BOYS !,0
2270,"Further pederasty issues 

What is your opinion of these edits?",0
2271,"WP:CHICAGO leadership 

This month you have indicated new or continuing interest in WP:CHICAGO as either an active or semi-active member.  The response to the project membership survey was strong enough that we should attempt to organize it in a more fully functional way.  Please sign up at Wikipedia:CHICAGO/leadership if you would be willing to serve as a leader of the project from September 1, 2008 to February 28, 2009.  The various leadership responsibilities are listed there.  The roles will be somewhat similar to the roles of Wikipedia:WikiProject Military history/Coordinators.  We are a less mature and developed project than WP:MILHIST however, so our division of roles will be slightly different.  Please respond by the 23rd. (t/c//WP:CHICAGO/WP:LOTM)",0
2272,"""Yep.  Welcome to Wikipedia.  Otherwise known as """"Zoe's domain.""""  Whatever she doesn't like, she wipes, and always has some excuse about """"violating copyright,"""" etc. even when there's no such violation.  Especially if you're new.  Then she accuses everyone who agrees with you of being a sockpuppet.  Typical frustrated fangirl.  

""",1
2273,reply back fucker or are ya 2 busy fuckin ya mother,1
2274,"I don't wonder at all, and many have agreed that it doesn't belong here. That is why I've respectfully removed your edit. There is a link to the proper place for sex ed on wikipedia.",0
2275,"""
And to the genius above you, I'm actually in the Black Hills right now at a place that only has access to the internet through WildBlue satellite based in Minnesota. Here's my guess: my IP will be in Minnesota until Sunday afternoon, at which point it will be in Rapid City again. Man, all you Wikipedia guys are geniuses. And, I'm pretty sure all those IP addresses I """"gave"""" you are right on Kristi Noem's website. Oh my god! That was tough to find! Wow.  """,0
2276,Who are the people coming out of the woodwork?,0
2277,"Bad accent 

Her attempts to do a working-class accent are laughable; half the vowels are as posh as can be.",0
2278,"""Welcome

Hello and welcome to Wikipedia!  We appreciate encyclopedic contributions, but some of your recent edits do not conform to our policies.  For more information on this, see Wikipedia's policies on vandalism and limits on acceptable additions. If you'd like to experiment with the wiki's syntax, please do so in the """"sandbox"""" rather than in articles.

If you still have questions, there is a new contributor's help page, or you can write {{helpme}} below this message along with a question and someone will be along to answer it shortly.  You may also find the following pages useful for a general introduction to Wikipedia.
The five pillars of Wikipedia
Help pages
Tutorial
I hope you enjoy editing and being a Wikipedian!  Please sign your name on talk pages using four tildes (~~~~); this will automatically produce your name and the date. Feel free to write a note on the bottom of User talk:Dougwellermy talk page if you want to get in touch with me. Again, welcome!    """,0
2279,"""

I see. But, all the same, I haven't seen any other school on Wikipedia which has """"(educational institution)"""" after its name, and it sounds very funny to me. Maybe we can try to get consensus? """"Norwich School of Art & Design"""" on that disambig page isn't even an article, it's just a redirect to Norwich University College of the Arts, and surely that's also an educational institution? Can't we use the title Norwich School for this article and have a line right at the top to say """"For the school of painters go to Norwich School (art movement)""""? People would get there just as fast.   """,0
2280,"I've already told the ACLU about you racist gringos! 

You racist treat me like crap cause I'm a latino!",1
2281,I thinking about quitting this encyclopedia.,0
2282,"Question 

Are you going to put the images back on the page, if there isn't any more suck puppetry?",1
2283,"lame 

You fuckin queer. Don't you have anything better to do than to monitor wikipedia? Go poop-stain your dick.",1
2284,"FUCK YOU DICK LICKS! 

You guys will never be free of Konob untill he is UN BLOCKED!!!! If he gets unblocked then the vandilism will stop!!!",1
2285,"""

I don't edit Wikipedia as I am no longer a virgin and I have a life.
You reverted an """"edit"""" of mine on the Lily Allen DISCUSSION page.
If you revert something I wrote, I don't give a shit and you don't have
to tell me, I could care less. Just delete it and move on.
And of course my comment was unconstructive, it wasn't meant to be constructive. 
And quite frankly, every single Wikipedia editor and administrator I have met
are extreeeeeeeeeeeeeeeeeeme losers with no lives who speak about frivilous crap
like """"Lily Allen"""" as if anyone actually gave a shit. 

Let me take you out for a drink or to the strip club or something and show
you how HUMAN BEINGS spend their time. 75.1.48.21  """,1
